source,file_path,created_at,updated_at,scraper_version
oto,/Volumes/Samsam/Public/USIdata/buma-dajwor-p-s-a/dajwor/usi_oto_67870715.json,2026-05-25T02:06:13.422177,2026-06-02T11:05:34.144089,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/buma-wybickiego-sp-z-o-o/strada-wybickiego/usi_oto_68042015.json,2026-06-02T11:04:04.380846,2026-06-02T11:04:04.779598,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/bunscha-park-sp-z-o-o/bunscha-park-4-0/usi_oto_4rrZK.json,2026-05-25T02:06:13.415071,2026-05-25T02:06:13.415073,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/burco-development-polska-sp-zo-o/morze-jezioro-las-odkryj-rogowo-pearl/usi_oto_3ngda.json,2026-05-25T02:06:13.397633,2026-05-25T02:06:13.397634,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/burco-development-polska-sp-zo-o/rezydencja-ustronie-morskie/usi_oto_4rU48.json,2026-05-25T02:06:13.402857,2026-05-25T02:06:13.402860,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/burco-development-polska-sp-zo-o/sunset-ustronie-morskie/usi_oto_4cenf.json,2026-05-25T02:06:13.406493,2026-05-25T02:06:13.406495,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/bursztynowa-sp-z-o-o/midaqua-apartments/usi_oto_4xR3d.json,2026-05-25T02:06:13.392626,2026-05-25T02:06:13.392628,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/bursztynowe-sp-z-o-o/przy-porcie/usi_oto_4eswB.json,2026-05-25T02:06:13.388056,2026-05-25T02:06:13.388058,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/bydgosta-sp-z-oo/garbary-22-bydgoszcz/usi_rp_15308.json,2026-05-25T02:06:13.380507,2026-06-02T23:13:08.051171,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/caba-development/dobrego-pasterza-53/usi_oto_4AMP4.json,2026-05-25T02:06:13.373929,2026-05-25T02:06:13.373930,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/caba-development/dobrego-pasterza-53/usi_oto_67872830.json,2026-05-25T02:06:13.373929,2026-06-02T11:05:31.363945,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/caba-development/slomczynskiego-widoki/usi_oto_4pRVo.json,2026-05-25T02:06:13.377655,2026-05-25T02:06:13.377656,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/calbud/sand-dunes/usi_oto_4sFnL.json,2026-05-25T02:06:13.370017,2026-05-25T02:06:13.370018,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/camar-sp-z-oo/lawinowa-18-etap-iii-lodz-mileszki/usi_rp_20318.json,2026-05-25T02:06:13.353935,2026-06-02T23:13:08.013353,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/camar-sp-z-oo/lawinowa-18-lodz-mileszki/usi_rp_19035.json,2026-05-25T02:06:13.357793,2026-05-25T02:06:13.361008,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/camar-sp-z-oo/lawinowa-18-lodz-mileszki/usi_rp_20237.json,2026-05-25T02:06:13.357793,2026-06-02T23:13:08.024020,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/camar-sp-z-oo/rataja-52-etap-ii-lodz-andrzejow/usi_rp_17148.json,2026-05-25T02:06:13.363884,2026-06-02T23:13:08.032412,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/camar-sp-z-oo/rataja-52-etap-iii-lodz-andrzejow/usi_rp_18102.json,2026-05-25T02:06:13.366889,2026-06-02T23:13:08.041063,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/capital-towers-residence/kilinskiego-11/usi_oto_4B8rf.json,2026-05-25T02:06:13.348616,2026-05-25T02:06:13.348617,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/capital-towers-residence/kilinskiego-11/usi_oto_67955921.json,2026-05-25T02:06:13.348616,2026-06-02T11:04:58.931374,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/capitalia-real-estate-gesia/eko-park-jemioluszki-lublin/usi_rp_14352.json,2026-05-25T02:06:13.343561,2026-06-02T23:13:08.002324,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/caro-development-polska/osiedle-drozdowe/usi_oto_4rZmW.json,2026-05-25T02:06:13.336850,2026-05-25T02:06:13.336851,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/caro-development-polska-sp-j/zbojnicka-ii-szczecin-zachod-gumience/usi_rp_13478.json,2026-05-25T02:06:13.329893,2026-06-02T23:13:07.977668,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/caro-development-polska-sp-j/zyzna-drozdowa-szczecin-krzekowo-bezrzecze/usi_rp_17673.json,2026-05-25T02:06:13.334175,2026-06-02T23:13:07.987789,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/carryon-sp-z-o-o/osiedle-kopenhaga-twoj-ogrod-w-zielonym-wawrze/usi_oto_4d3HW.json,2026-05-25T02:06:13.326057,2026-05-25T02:06:13.326058,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cd-locum/browary-tarnowskie/usi_oto_68054105.json,2026-06-02T11:03:53.306237,2026-06-02T11:03:53.689809,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cdi-konsultanci-budowlani-sp-z-oo/osiedle-uniwersyteckie-etap-iii-bydgoszcz/usi_rp_17482.json,2026-05-25T02:06:13.281083,2026-06-02T23:13:07.871449,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cdi-konsultanci-budowlani-sp-z-oo/platanowy-park-bydgoszcz/usi_rp_8255.json,2026-05-25T02:06:13.284315,2026-06-02T23:13:07.879632,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cdi-konsultanci-budowlani-sp-z-oo/platanowy-park-etap-iv-bydgoszcz/usi_rp_18933.json,2026-05-25T02:06:13.287325,2026-06-02T23:13:07.888589,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cdi-konsultanci-budowlani-sp-z-oo/rabatki-bydgoszcz/usi_rp_13818.json,2026-05-25T02:06:13.290535,2026-06-02T23:13:07.895338,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/celino-spolka-z-ograniczona-odpowiedzialnoscia/apartamenty-zasole/usi_oto_4tYTT.json,2026-05-25T02:06:13.277334,2026-05-25T02:06:13.277335,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cellon-spv/sosnovia/usi_oto_4yCE5.json,2026-05-25T02:06:13.272971,2026-05-25T02:06:13.272973,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/celtia-spolka-z-o-o-cztery-s-k-a/jasna-2/usi_oto_4sYDl.json,2026-05-25T02:06:13.268124,2026-05-25T02:06:13.268125,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/central-park-mielno/swietej-barbary/usi_oto_4t9v8.json,2026-05-25T02:06:13.264182,2026-05-25T02:06:13.264183,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/centro-bud/kolbuszowa-park-ii/usi_oto_4rOWk.json,2026-05-25T02:06:13.256837,2026-05-25T02:06:13.256839,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/centro-bud/zielone-osiedle/usi_oto_4p8M1.json,2026-05-25T02:06:13.261282,2026-05-25T02:06:13.261283,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/centrum-handlowe-wschod-sa/osiedle-lesne-chelm/usi_rp_15958.json,2026-05-25T02:06:13.252822,2026-06-02T23:13:07.862495,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/centrum-prusa-a-lenartowicz-i-j-starownik-sp-k/centrum-prusa-twins-lublin/usi_rp_14559.json,2026-05-25T02:06:13.248866,2026-06-02T23:13:07.855257,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/centrum-zana-holding-sp-z-oo-sp-k/snopkow-park-lubelski/usi_rp_16535.json,2026-05-25T02:06:13.244926,2026-06-02T23:13:07.846158,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cetech-sp-z-o-o/segmenty-familijna/usi_oto_4sEjA.json,2026-05-25T02:06:13.231496,2026-05-25T02:06:13.231497,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/chajec-sp-z-o-o/wilenska-2/usi_oto_4sbey.json,2026-05-25T02:06:13.227630,2026-05-25T02:06:13.227631,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/charbud-development/osiedle-literackie-iii-radzymin/usi_rp_16625.json,2026-05-25T02:06:13.224622,2026-06-02T23:13:07.820561,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/chicago-urban-development-sp-z-oo/osiedle-raclawicka-mszczonow/usi_rp_17568.json,2026-05-25T02:06:13.218015,2026-06-02T23:13:07.803716,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/chomar-invest-sp-z-oo-sp-k/odrzanska-residence-wroclaw-stare-miasto/usi_rp_10884.json,2026-05-25T02:06:13.214305,2026-06-02T23:13:07.794152,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/chrzanowscy-development-sp-z-oo/garbarska-urban-koncept-lublin/usi_rp_15188.json,2026-05-25T02:06:13.187438,2026-06-02T23:13:07.760925,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/chrzanowscy-development-sp-z-oo/leonowka-vol-2-lublin/usi_rp_12090.json,2026-05-25T02:06:13.190609,2026-06-02T23:13:07.770759,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/chrzanowscy-development-sp-z-oo/leonowka-vol2-lublin/usi_rp_15190.json,2026-05-25T02:06:13.194757,2026-06-02T23:13:07.777284,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/chrzanowscy-development-sp-z-oo/twoja-slawinkowska-lublin/usi_rp_17683.json,2026-05-25T02:06:13.211206,2026-06-02T23:13:07.786069,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ciril/wola-vert/usi_oto_4tkQq.json,2026-05-25T02:06:13.175829,2026-05-25T02:06:13.175831,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/city-center/debinowa-oaza-slupski-debina/usi_rp_13594.json,2026-05-25T02:06:13.169459,2026-06-02T23:13:07.724774,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/city-center/tarasy-sobieskiego-slupsk/usi_rp_12872.json,2026-05-25T02:06:13.172744,2026-06-02T23:13:07.733706,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/city-development-group/karolina-park-ii/usi_oto_4xuhp.json,2026-05-25T02:06:13.163624,2026-05-25T02:06:13.163625,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/city-group-sp-z-oo-spk/apartamenty-przy-babiogorskiej-bielsko-biala/usi_rp_15252.json,2026-05-25T02:06:13.147687,2026-06-02T23:13:07.693668,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/city-group-sp-z-oo-spk/apartamenty-przy-swietokrzyskiej-zywiec/usi_rp_15251.json,2026-05-25T02:06:13.151967,2026-06-02T23:13:07.703297,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ck-development/limby-7/usi_oto_4pb9c.json,2026-05-25T02:06:13.125738,2026-05-25T02:06:13.125739,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ck-development/nova-wola-park/usi_oto_4rCSA.json,2026-05-25T02:06:13.129916,2026-05-25T02:06:13.129917,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ck-development/nova-wola-park-domy/usi_oto_4rCSz.json,2026-05-25T02:06:13.133217,2026-05-25T02:06:13.133218,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ck-development/zielone-falenty/usi_oto_4pMp1.json,2026-05-25T02:06:13.136773,2026-05-25T02:06:13.136774,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ck-development/zielone-falenty-domy/usi_oto_4pMp4.json,2026-05-25T02:06:13.140506,2026-05-25T02:06:13.140507,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ck-investments-sp-z-oo/nova-wola-park-piaseczynski-nowa-wola/usi_rp_17471.json,2026-05-25T02:06:13.115873,2026-06-02T23:13:07.663285,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ck-investments-sp-z-oo/zielone-falenty-pruszkowski/usi_rp_17348.json,2026-05-25T02:06:13.122621,2026-06-02T23:13:07.675449,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cl-inwestycje/apartamenty-sielanka-mikolow/usi_rp_18623.json,2026-05-25T02:06:13.095116,2026-06-02T23:13:07.622173,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cl-inwestycje/bytkowska-katowice-zespol-dzielnic-polnocnych/usi_rp_16112.json,2026-05-25T02:06:13.098911,2026-06-02T23:13:07.628173,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cl-inwestycje/osiedle-kochanowskiego-gliwice-gliwice/usi_rp_18438.json,2026-05-25T02:06:13.102667,2026-06-02T23:13:07.636844,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cl-inwestycje/ostrawska-katowice-zespol-dzielnic-zachodnich/usi_rp_16111.json,2026-05-25T02:06:13.106181,2026-06-02T23:13:07.645359,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cl-inwestycje/poezji-gliwice/usi_rp_16879.json,2026-05-25T02:06:13.109377,2026-06-02T23:13:07.651856,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/clou-megapolis-sp-z-o-o-sp-komandytowa/clou-lindego/usi_oto_4BlOi.json,2026-05-25T02:06:13.084029,2026-05-25T02:06:13.084032,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/clou-megapolis-sp-z-o-o-sp-komandytowa/clou-lindego/usi_oto_68007322.json,2026-05-25T02:06:13.084029,2026-06-02T11:04:28.461494,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/clou-megapolis-sp-z-o-o-sp-komandytowa/clou-lindego-megapolis/usi_oto_4BlNv.json,2026-05-25T02:06:13.090786,2026-05-25T02:06:13.090788,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/clou-megapolis-sp-z-o-o-sp-komandytowa/clou-lindego-megapolis/usi_oto_68007274.json,2026-05-25T02:06:13.090786,2026-06-02T11:04:29.037787,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cognor-holding-sa-sp-k/lodzka-osiedle-czestochowa/usi_rp_19405.json,2026-05-25T02:06:13.075124,2026-06-02T23:13:07.605103,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/colian-developer/tarasy-bernardynskie-ii/usi_oto_4xerh.json,2026-05-25T02:06:13.068920,2026-05-25T02:06:13.068922,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/colian-developer/tarasy-bernardynskie-kalisz/usi_rp_15960.json,2026-05-25T02:06:13.072387,2026-06-02T23:13:07.594102,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/colian-developer-spolka-z-ograniczona-odpowiedzialnoscia-spolka-komandytowa/goplana-etapy-e-i-f/usi_oto_45juW.json,2026-05-25T02:06:13.057670,2026-05-25T02:06:13.057672,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/comfort-home-development-polawski-i-kalinowski-sp-j/osiedle-witosa-radzymin/usi_rp_18952.json,2026-05-25T02:06:13.053540,2026-06-02T23:13:07.436215,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/comfortime-group-spolka-z-ograniczona-odpowiedzialnoscia/miasteczko-zielone-ogrody/usi_oto_4zJVT.json,2026-05-25T02:06:13.049530,2026-05-25T02:06:13.049532,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/comvest-spz-oo/chodziez-chodziez/usi_rp_14981.json,2026-05-25T02:06:13.043725,2026-06-02T23:13:07.419571,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/comvest-spz-oo/kowanowko-obornicki-kowanowko/usi_rp_15735.json,2026-05-25T02:06:13.046839,2026-06-02T23:13:07.426707,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/condo-pl/lowen-marina-gizycko-gizycko/usi_rp_15181.json,2026-05-25T02:06:13.028411,2026-06-02T23:13:07.385454,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/condo-pl/mirador-szrenica-szklarska-poreba/usi_rp_16007.json,2026-05-25T02:06:13.032276,2026-06-02T23:13:07.392208,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/condo-pl/radisson-resortsuites-ustronie-morskie-kolobrzeski-ustronie-morskie/usi_rp_15150.json,2026-05-25T02:06:13.040964,2026-06-02T23:13:07.410541,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/conhouse/mlynowa-ii-premium/usi_oto_4yYLq.json,2026-05-25T02:06:13.024768,2026-05-25T02:06:13.024770,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/conhouse-sp-z-oo/czysta-premium-bialystok/usi_rp_16165.json,2026-05-25T02:06:13.020441,2026-06-02T23:13:07.375153,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/conradi-invest-sp-z-o-o/conradi-park/usi_oto_4pxKk.json,2026-05-25T02:06:13.016057,2026-05-25T02:06:13.016059,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/consteel-sp-z-o-o/rezydencje-piaseczno-piaseczno/usi_rp_18963.json,2026-05-25T02:06:13.001864,2026-06-02T23:13:07.350245,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/constructa-plus/poznanska-waska/usi_oto_4yGMH.json,2026-05-25T02:05:00.112493,2026-05-25T02:05:00.112495,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/constructa-plus-sp-z-o-o/poznanska-waska/usi_oto_4BeVZ.json,2026-05-25T02:06:12.996383,2026-05-25T02:06:12.996385,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/constructa-plus-sp-z-o-o/poznanska-waska/usi_oto_67980953.json,2026-05-25T02:06:12.996383,2026-06-02T11:04:44.529456,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/craft-zablocie/usi_oto_4qfSC.json,2026-05-25T02:06:12.951448,2026-05-25T02:06:12.951449,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/esencja-wilanow/usi_oto_4AKT1.json,2026-05-25T02:06:12.957265,2026-05-25T02:06:12.957266,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/esencja-wilanow/usi_oto_67865387.json,2026-05-25T02:06:12.957265,2026-06-02T11:05:38.844952,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/flatta-wilanow/usi_oto_4AKVv.json,2026-05-25T02:06:12.967607,2026-05-25T02:06:12.967613,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/flatta-wilanow/usi_oto_67865604.json,2026-05-25T02:06:12.967607,2026-06-02T11:05:38.384548,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/hi-mokotow/usi_oto_4q2mY.json,2026-05-25T02:06:12.972460,2026-05-25T02:06:12.972462,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/lesna-sonata/usi_oto_4q30G.json,2026-05-25T02:06:12.975699,2026-05-25T02:06:12.975702,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/modena-by-cordia/usi_oto_4vLTj.json,2026-05-25T02:06:12.979366,2026-05-25T02:06:12.979368,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/safrano/usi_oto_4x7af.json,2026-05-25T02:06:12.983617,2026-05-25T02:06:12.983621,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cordia/villa-jaskowa-dolina/usi_oto_4ui3P.json,2026-05-25T02:06:12.987595,2026-05-25T02:06:12.987597,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cordia-polska/zielone-bemowo-etap-ii-warszawa-bemowo-chrzanow/usi_rp_10554.json,2026-05-25T02:06:12.948973,2026-06-02T23:13:07.333836,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cornatti-fund-sp-z-o-o/sosnova-leszka-25-kobylka/usi_oto_4qS7C.json,2026-05-25T02:06:12.887154,2026-05-25T02:06:12.887155,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cornette-residence-sp-z-o-o/cornette-residence/usi_oto_4yT9g.json,2026-05-25T02:06:12.883468,2026-05-25T02:06:12.883470,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/covers-development/perlowa-przystan-kolobrzeg-etap-ii-kolobrzeg/usi_rp_19294.json,2026-05-25T02:06:12.876362,2026-06-02T23:13:07.143763,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/covers-development/perlowa-przystan-sianozety-etap-iii-kolobrzeski-sianozety/usi_rp_19292.json,2026-05-25T02:06:12.880765,2026-06-02T23:13:07.150648,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cr-deweloper/majorka-ostrow-wielkopolski/usi_rp_15837.json,2026-05-25T02:06:12.869279,2026-06-02T23:13:07.124395,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/cr-deweloper/olsztynska-tower-ostrow-wielkopolski/usi_rp_15836.json,2026-05-25T02:06:12.873244,2026-06-02T23:13:07.132680,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/credo-sp-z-oo/osiedle-central-park-w-kajkowie-ostrodzki-kajkowo/usi_rp_15589.json,2026-05-25T02:06:12.863132,2026-06-02T23:13:07.107331,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/credo-sp-z-oo/osiedle-nove-ostroda/usi_rp_15138.json,2026-05-25T02:06:12.866715,2026-06-02T23:13:07.114450,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/credospzoo/fromborska-fromborska-2b-elblag-nad-jarem-mieszkania-na-sprzedaz/usi_to_9194551.json,2026-05-25T02:05:00.102394,2026-05-25T02:05:00.102397,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/crh-zagiel/wojciechowska-square-wojciechowska-40-lublin-konstantynow-mieszkania-na-sprzedaz/usi_to_8790444.json,2026-06-02T10:53:49.698195,2026-06-02T10:53:50.163646,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/csi-development/blizniak-na-zgody-ozarow-mazowiecki/usi_rp_14718.json,2026-05-25T02:06:12.835376,2026-06-02T23:13:06.940461,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/csi-development/kampinoskie-zacisze/usi_oto_4xhA9.json,2026-05-25T02:06:12.843285,2026-05-25T02:06:12.843287,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/csi-development/osiedle-gierymskiego-etap-ii-ozarow-mazowiecki/usi_rp_16967.json,2026-05-25T02:06:12.851093,2026-06-02T23:13:07.083555,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/csi-development/osiedle-uroczy-zakatek-ozarow-mazowiecki/usi_rp_16396.json,2026-05-25T02:06:12.859088,2026-06-02T23:13:07.098691,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cte-investments/apartamenty-swieradowska/usi_oto_4qFrd.json,2026-05-25T02:06:12.828328,2026-05-25T02:06:12.828330,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/cte-investments/osiedle-bakaliowe/usi_oto_4kkux.json,2026-05-25T02:06:12.832190,2026-05-25T02:06:12.832191,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/czestobud/nowa-czestochowa-czestochowa/usi_rp_13809.json,2026-05-25T02:06:12.801354,2026-06-02T23:13:06.888102,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/czestobud/nowa-czestochowa-malopolska-czestochowa/usi_rp_17657.json,2026-05-25T02:06:12.805176,2026-06-02T23:13:06.897215,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/czestobud/nowa-czestochowa-malopolska-etap-ii-czestochowa/usi_rp_18055.json,2026-05-25T02:06:12.808488,2026-06-02T23:13:06.903327,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/czestobud/nowa-czestochowa-moscickiego-czestochowa/usi_rp_18787.json,2026-05-25T02:06:12.812801,2026-06-02T23:13:06.911746,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/czestobud/nowa-czestochowa-rakow-czestochowa/usi_rp_14198.json,2026-05-25T02:06:12.815949,2026-06-02T23:13:06.917293,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/d-d-investment-sp-z-o-o/inwestycja-d-d-investment-gotowe-mieszkania/usi_oto_4gUyq.json,2026-05-25T02:06:12.792632,2026-05-25T02:06:12.792634,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/d-d-investment-sp-z-o-o/park-mielecka-sosnowiec-d-d-investment/usi_oto_4vcCQ.json,2026-05-25T02:06:12.797511,2026-05-25T02:06:12.797512,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/d-p-i-malachit-sp-z-o-o/osiedle-ksiezycowe-siechnice/usi_oto_4yuOQ.json,2026-05-25T02:06:12.786489,2026-05-25T02:06:12.786491,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/d-p-i-malachit-sp-z-o-o/osiedle-sami-swoi-dobrzykowice/usi_oto_4yt7a.json,2026-05-25T02:06:12.789768,2026-05-25T02:06:12.789770,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dabrowskie-budownictwo-mieszkaniowe-sp-z-o-o/apartamenty-grabocinska/usi_oto_4tZ5j.json,2026-05-25T02:06:12.781904,2026-05-25T02:06:12.781905,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dakar-development/osiedle-dakar-karolina/usi_oto_4rJWY.json,2026-05-25T02:06:12.773517,2026-05-25T02:06:12.773520,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dakar-development/osiedle-natura-park/usi_oto_4d63e.json,2026-05-25T02:06:12.777989,2026-05-25T02:06:12.777991,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/dakar-development-sp-z-oo/osiedle-dakar-karolina-rzeszow/usi_rp_17564.json,2026-05-25T02:06:12.764587,2026-06-02T23:13:06.869495,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/dakar-development-sp-z-oo/osiedle-natura-park-etap-ii-rzeszowski-kielanowka/usi_rp_17254.json,2026-05-25T02:06:12.768831,2026-06-02T23:13:06.878838,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/dakara-invest/krasinskiego-2-marki/usi_rp_18579.json,2026-05-25T02:06:12.761376,2026-06-02T23:13:06.860271,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dantex/autonomia-praska/usi_oto_4n2of.json,2026-05-25T02:06:12.734234,2026-05-25T02:06:12.734235,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dantex/osiedle-aurora/usi_oto_4gYab.json,2026-05-25T02:06:12.738563,2026-05-25T02:06:12.738564,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/dantex/osiedle-przy-arkadii-warszawa-wola-powazki/usi_rp_5358.json,2026-05-25T02:06:12.745653,2026-06-02T23:13:06.761815,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dantex/so-21/usi_oto_4tabc.json,2026-05-25T02:06:12.748458,2026-05-25T02:06:12.748459,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/dantex/wola-nowa-warszawa-wola-odolany/usi_rp_10873.json,2026-05-25T02:06:12.754989,2026-06-02T23:13:06.852487,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dantex/wolala/usi_oto_4etFI.json,2026-05-25T02:06:12.757733,2026-05-25T02:06:12.757735,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dariusz-walenczewski-ska/tarasy-wilczak/usi_oto_3mXrq.json,2026-05-25T02:06:12.730860,2026-05-25T02:06:12.730861,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dasta-invest/pekowicka/usi_oto_68066092.json,2026-06-02T11:03:41.341154,2026-06-02T11:03:41.768639,v0.7.0+
