source,file_path,created_at,updated_at,scraper_version
rp,/Volumes/Samsam/Public/USIdata/dzielnica-parkowa-2-sp-z-oo/dzielnica-parkowa-rzeszow/usi_rp_18384.json,2026-05-25T02:06:10.314387,2026-06-02T23:13:02.382978,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/dzielnica-parkowa-2-sp-z-oo/dzielnica-parkowa-viii-rzeszow-slocina/usi_rp_19603.json,2026-05-25T02:06:10.318834,2026-06-02T23:13:02.389234,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/dzielnica-parkowa-2-sp-z-oo/powstancow-styczniowych-rzeszow-slocina/usi_rp_20146.json,2026-05-25T02:06:10.323143,2026-06-02T23:13:02.400908,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/dzisiejszy-dom-sp-z-o-o/minimaxy-graniczna-lokale-inwestycyjne/usi_oto_4tBXd.json,2026-05-25T02:06:10.310389,2026-05-25T02:06:10.310390,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/e-d-s-budownictwo-spolka-z-o-o/miasteczko-ceglow-2-etap/usi_oto_4sZw7.json,2026-05-25T02:06:10.306562,2026-05-25T02:06:10.306564,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/apartamenty-bergera-poznan-osiedle-wilda/usi_rp_14922.json,2026-05-25T02:06:10.273368,2026-06-02T23:13:02.310973,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/apartamenty-jana-z-kolna-zielona-gora/usi_rp_10834.json,2026-05-25T02:06:10.277603,2026-06-02T23:13:02.317746,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/green-home-etap-vi-zielona-gora/usi_rp_15517.json,2026-05-25T02:06:10.281092,2026-06-02T23:13:02.323444,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/grunwald-park-poznan-junikowo/usi_rp_17921.json,2026-05-25T02:06:10.284324,2026-06-02T23:13:02.330887,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/lisia-apartamenty-zielona-gora/usi_rp_15515.json,2026-05-25T02:06:10.287429,2026-06-02T23:13:02.336665,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/moniuszki-9abcd-zielona-gora/usi_rp_14430.json,2026-05-25T02:06:10.291066,2026-06-02T23:13:02.346115,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/natur-park-szczecin-gumience/usi_rp_17531.json,2026-05-25T02:06:10.294135,2026-06-02T23:13:02.353619,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/reduta-nowe-podolany-budynek-10-poznan-podolany/usi_rp_14924.json,2026-05-25T02:06:10.297468,2026-06-02T23:13:02.360137,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/zdrojowa-polana-etap-i-zielona-gora/usi_rp_10947.json,2026-05-25T02:06:10.300326,2026-06-02T23:13:02.368210,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebf-development/zdrojowa-polana-etap-ii-zielona-gora/usi_rp_14452.json,2026-05-25T02:06:10.303368,2026-06-02T23:13:02.375733,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ebf-development-elzbieta-i-leszek-jarzabek-sp-komandytowa/apartamenty-bergera/usi_oto_4dR1l.json,2026-05-25T02:06:10.263486,2026-05-25T02:06:10.263487,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ebf-development-elzbieta-i-leszek-jarzabek-sp-komandytowa/grunwald-park/usi_oto_4pAHa.json,2026-05-25T02:06:10.266958,2026-05-25T02:06:10.266959,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ebf-development-elzbieta-i-leszek-jarzabek-sp-komandytowa/viniarnia-home/usi_oto_4q1Y8.json,2026-05-25T02:06:10.270170,2026-05-25T02:06:10.270172,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ebud-dom/boutique-niemcz/usi_oto_4vXDO.json,2026-05-25T02:06:10.259964,2026-05-25T02:06:10.259965,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebuddom/oasis-etap-ii-bydgoski-niemcz/usi_rp_15107.json,2026-05-25T02:06:10.252285,2026-06-02T23:13:02.294323,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ebuddom/pulse-wzgorze-wolnosci-bydgoszcz/usi_rp_16629.json,2026-05-25T02:06:10.256441,2026-06-02T23:13:02.302309,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/echo-investment-s-a/kepa-mieszczanska/usi_oto_4xjXd.json,2026-05-25T02:06:10.248647,2026-05-25T02:06:10.248648,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/echo-investment-sa/fuzja-lodz-widzew-stary-widzew/usi_rp_12441.json,2026-05-25T02:06:10.226668,2026-06-02T23:13:02.251905,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/echo-investment-sa/osiedle-bonarka-living-etap-2-krakow-podgorze-duchackie/usi_rp_13638.json,2026-05-25T02:06:10.230412,2026-06-02T23:13:02.259924,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/echo-investment-sa/stacja-wola-warszawa-wola-odolany/usi_rp_11802.json,2026-05-25T02:06:10.233571,2026-06-02T23:13:02.267668,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/echo-investment-sa/wieza-jezyce-poznan-jezyce/usi_rp_13845.json,2026-05-25T02:06:10.236934,2026-06-02T23:13:02.274156,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/echo-investment-sa/zam-etap-ii-krakow-podgorze/usi_rp_15756.json,2026-05-25T02:06:10.240932,2026-06-02T23:13:02.280337,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/echo-investment-sa/zenit-lodz-widzew-wschod/usi_rp_13758.json,2026-05-25T02:06:10.244800,2026-06-02T23:13:02.286283,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-4-investment-sp-z-o-o/osiedle-rumiankowe/usi_oto_4yqVY.json,2026-05-25T02:06:10.222123,2026-05-25T02:06:10.222125,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-classic/moja-polnocna-etap-3/usi_oto_49WAy.json,2026-05-25T02:06:10.200634,2026-05-25T02:06:10.200637,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-classic/nomo-nowa-motlawa/usi_oto_4rsQx.json,2026-05-25T02:06:10.205972,2026-05-25T02:06:10.205974,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-classic/nowy-cegielski/usi_oto_4Bmnp.json,2026-05-25T02:06:10.210823,2026-05-25T02:06:10.210825,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-classic/nowy-cegielski/usi_oto_68009499.json,2026-05-25T02:06:10.210823,2026-06-02T11:04:26.469247,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-classic/wolne-miasto-etap-vii/usi_oto_4ohZE.json,2026-05-25T02:06:10.217075,2026-05-25T02:06:10.217077,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eco-classic-sp-z-oo/moja-polnocna-etap-ii-warszawa-bialoleka-tarchomin/usi_rp_13291.json,2026-05-25T02:06:10.182299,2026-06-02T23:13:02.220999,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eco-classic-sp-z-oo/moja-polnocna-etap-iii-warszawa-tarchomin/usi_rp_15909.json,2026-05-25T02:06:10.186200,2026-06-02T23:13:02.229890,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eco-classic-sp-z-oo/wolne-miasto-etap-vi-gdansk-ujescisko-lostowice/usi_rp_13244.json,2026-05-25T02:06:10.191837,2026-06-02T23:13:02.236039,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eco-classic-sp-z-oo/wolne-miasto-etap-vii-gdansk-ujescisko-lostowice/usi_rp_17049.json,2026-05-25T02:06:10.196138,2026-06-02T23:13:02.244860,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eco-dom-development-polska/ostoya-warszawska-piaseczynski/usi_rp_17543.json,2026-05-25T02:06:10.178369,2026-06-02T23:13:02.214077,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-dom-development-polska-sp-z-o-o-sp-k/nowe-mieszkania-blisko-warszawy-osiedle-nowy-belweder-w-mogielnicy/usi_oto_4vO4l.json,2026-05-25T02:06:10.170524,2026-05-25T02:06:10.170528,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-dom-development-polska-sp-z-o-o-sp-k/ostoya-warszawska/usi_oto_4sL4E.json,2026-05-25T02:06:10.175221,2026-05-25T02:06:10.175223,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eco-modern-house-sp-z-o-o/zielony-ozarow-kameralne-osiedle-domow/usi_oto_4qtjA.json,2026-05-25T02:06:10.164982,2026-05-25T02:06:10.164984,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eco-scala-sp-z-oo-sp-k/osiedle-jasmin-wroclaw-zgorzelisko/usi_rp_14353.json,2026-05-25T02:06:10.160384,2026-06-02T23:13:02.207259,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ed-invest-sa/osiedle-wilga-warszawa-goclaw/usi_rp_15848.json,2026-05-25T02:06:10.150328,2026-06-02T23:13:02.183959,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ed-invest-sa/pasaz-aninski-etap-ii-i-iii-warszawa-goclaw/usi_rp_14696.json,2026-05-25T02:06:10.153819,2026-06-02T23:13:02.193573,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ed-invest-sa/zlota-wilga-warszawa-goclaw/usi_rp_18940.json,2026-05-25T02:06:10.157063,2026-06-02T23:13:02.200875,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/edach-sp-z-o-o-sp-k/biernackiego-17/usi_oto_4qDiq.json,2026-05-25T02:06:10.145528,2026-05-25T02:06:10.145530,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/edach-sp-z-oo/biernackiego-15-17-lublin/usi_rp_16739.json,2026-05-25T02:06:10.135936,2026-06-02T23:13:02.162316,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/edach-sp-z-oo/north-park-lublin/usi_rp_13593.json,2026-05-25T02:06:10.139245,2026-06-02T23:13:02.168988,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/edach-sp-z-oo/przemyslowa-10-lublin/usi_rp_17010.json,2026-05-25T02:06:10.142235,2026-06-02T23:13:02.177256,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/efsa-cominco-polen-sp-z-o-o/raclawicka-park-oferta-mieszkan-w-szczecinie/usi_oto_4mUJ1.json,2026-05-25T02:06:10.131718,2026-05-25T02:06:10.131720,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/atmo/usi_oto_4c9n3.json,2026-05-25T02:06:10.085213,2026-05-25T02:06:10.085216,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/atmo-wroclaw-srodmiescie-nadodrze/usi_rp_12651.json,2026-05-25T02:06:10.091630,2026-06-02T23:13:01.950093,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/dom-przy-zrodle-krakow-podgorze/usi_rp_10014.json,2026-05-25T02:06:10.095683,2026-06-02T23:13:02.080744,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/hb-1820-wroclaw-krzyki-przedmiescie-olawskie/usi_rp_12933.json,2026-05-25T02:06:10.098491,2026-06-02T23:13:02.106227,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/kierbedzia-4-warszawa-sielce/usi_rp_14737.json,2026-05-25T02:06:10.101975,2026-06-02T23:13:02.114961,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/marcelinska-18/usi_oto_4jql3.json,2026-05-25T02:06:10.104951,2026-05-25T02:06:10.104952,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/marcelinska-18-poznan-lazarz/usi_rp_15449.json,2026-05-25T02:06:10.109531,2026-06-02T23:13:02.122924,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/nowy-kamionek/usi_oto_4Bf5V.json,2026-05-25T02:06:10.113617,2026-05-25T02:06:10.113619,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/nowy-kamionek/usi_oto_67981508.json,2026-05-25T02:06:10.113617,2026-06-02T11:04:43.889520,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/nowy-kamionek-lokale-uslugowe/usi_oto_4Bf5V.json,2026-05-25T02:04:59.836934,2026-05-25T02:04:59.836937,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/nowy-kamionek-warszawa-kamionek/usi_rp_16714.json,2026-05-25T02:06:10.117436,2026-06-02T23:13:02.129348,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/stalowa-27-warszawa-praga-polnoc-nowa-praga/usi_rp_11473.json,2026-05-25T02:06:10.120098,2026-06-02T23:13:02.135216,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/villa-sadyba-warszawa-mokotow-sadyba/usi_rp_8137.json,2026-05-25T02:06:10.123256,2026-06-02T23:13:02.146158,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/zajezdnia/usi_oto_4yOuM.json,2026-05-25T02:06:10.126072,2026-05-25T02:06:10.126073,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eiffage-immobilier-polska/zajezdnia-poznan-osiedle-jezyce/usi_rp_19679.json,2026-05-25T02:06:10.128937,2026-06-02T23:13:02.153822,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekdom-deweloper/familia-park-sroda-slaska-iii-i-iv-etap/usi_oto_3RRk8.json,2026-05-25T02:06:10.079319,2026-05-25T02:06:10.079324,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-bud-dom-sp-z-o-o/apartamenty-przy-gorniczej/usi_oto_4tyAX.json,2026-05-25T02:06:10.074531,2026-05-25T02:06:10.074532,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-development-polska/ogrody-czarnuszki/usi_oto_4libT.json,2026-05-25T02:06:10.070073,2026-05-25T02:06:10.070075,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-dewelopment/krogulskiego-park/usi_oto_4ALSZ.json,2026-05-25T02:06:10.063945,2026-05-25T02:06:10.063947,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-dewelopment/krogulskiego-park/usi_oto_67869229.json,2026-05-25T02:06:10.063945,2026-06-02T11:05:35.745930,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eko-harmonia-sp-z-oo/eko-harmonia-pomorskie-nowodworski-ostaszewo/usi_rp_18096.json,2026-05-25T02:06:10.059638,2026-06-02T23:13:01.938796,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-invest-plus-sp-z-o-o/rodzinna-enklawa/usi_oto_4mYjG.json,2026-05-25T02:06:10.056146,2026-05-25T02:06:10.056148,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eko-invest-sp-z-oo/apartamenty-swit-warszawa-chomiczowka/usi_rp_18855.json,2026-05-25T02:06:10.040782,2026-06-02T23:13:01.898823,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eko-invest-sp-z-oo/horizon-apartamenty-radom/usi_rp_18863.json,2026-05-25T02:06:10.044164,2026-06-02T23:13:01.906998,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eko-invest-sp-z-oo/przy-dolinie-kielce/usi_rp_15441.json,2026-05-25T02:06:10.046978,2026-06-02T23:13:01.913915,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eko-invest-sp-z-oo/rodzinna-enklawa-kielce/usi_rp_16637.json,2026-05-25T02:06:10.050907,2026-06-02T23:13:01.922566,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eko-invest-sp-z-oo/serene-kielce/usi_rp_18856.json,2026-05-25T02:06:10.053420,2026-06-02T23:13:01.930766,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-mdm-sp-z-o-o/apartamenty-horizon/usi_oto_4pwjC.json,2026-05-25T02:06:10.035054,2026-05-25T02:06:10.035056,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-park-invest-sp-z-o-o/apartamenty-uzdrowiskowe-hygge/usi_oto_4oWir.json,2026-05-25T02:06:10.030397,2026-05-25T02:06:10.030399,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/eko-park-lubon/eko-park-lubon/usi_oto_4tFRU.json,2026-05-25T02:06:10.025813,2026-05-25T02:06:10.025815,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekodeweloper/kampinova-gdansk-ujescisko-lostowice/usi_rp_14635.json,2026-05-25T02:06:10.016297,2026-06-02T23:13:01.750299,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekodeweloper/nadmorska-darlowo-darlowo/usi_rp_17726.json,2026-05-25T02:06:10.019932,2026-06-02T23:13:01.874398,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekodeweloper/tres/usi_oto_4lIpm.json,2026-05-25T02:06:10.022818,2026-05-25T02:06:10.022819,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekodeweloper-nip-957-110-73-39/nadmorska-darlowo-apartamenty-inwestycyjne/usi_oto_4sGJb.json,2026-05-25T02:06:10.012573,2026-05-25T02:06:10.012574,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekolan-spolka-akcyjna/altro/usi_oto_4shjd.json,2026-05-25T02:06:10.003236,2026-05-25T02:06:10.003238,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekolan-spolka-akcyjna/navigare/usi_oto_4B4xN.json,2026-05-25T02:06:10.008638,2026-05-25T02:06:10.008640,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekolan-spolka-akcyjna/navigare/usi_oto_67940951.json,2026-05-25T02:06:10.008638,2026-06-02T11:05:05.985188,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekomech-sp-z-o-o/osiedle-ku-sloncu-nowe-promocyjne-ceny/usi_oto_4rZ0j.json,2026-05-25T02:06:09.998541,2026-05-25T02:06:09.998543,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/4-u-przybyszewskiego-krakow-krowodrza/usi_rp_20321.json,2026-05-25T02:06:09.889741,2026-06-02T23:13:01.449620,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/apartamenty-morelove-krakow-zwierzyniec/usi_rp_8536.json,2026-05-25T02:06:09.893946,2026-06-02T23:13:01.562322,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/art-city-krakow-grzegorzki/usi_rp_7242.json,2026-05-25T02:06:09.897672,2026-06-02T23:13:01.587518,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekopark/bona/usi_oto_4t2HT.json,2026-05-25T02:06:09.900870,2026-05-25T02:06:09.900872,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/bona-krakow-podgorze-duchackie/usi_rp_17601.json,2026-05-25T02:06:09.904864,2026-06-02T23:13:01.601817,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/destino-domy-krakow-krowodrza/usi_rp_19636.json,2026-05-25T02:06:09.908982,2026-06-02T23:13:01.609079,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/destino-krakow-krowodrza/usi_rp_17367.json,2026-05-25T02:06:09.913332,2026-06-02T23:13:01.619154,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/duo-residence-krakow-zwierzyniec/usi_rp_11748.json,2026-05-25T02:06:09.917380,2026-06-02T23:13:01.629890,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/entre-krakow-pradnik-bialy/usi_rp_20204.json,2026-05-25T02:06:09.921518,2026-06-02T23:13:01.638907,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekopark/forma-otwarta/usi_oto_4t1qv.json,2026-05-25T02:06:09.927714,2026-05-25T02:06:09.927716,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/forma-otwarta-etap-c-krakow-pradnik-bialy/usi_rp_20322.json,2026-05-25T02:06:09.932097,2026-06-02T23:13:01.645708,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/forma-otwarta-etap-ii-krakow-pradnik-bialy/usi_rp_17609.json,2026-05-25T02:06:09.935604,2026-06-02T23:13:01.653184,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/forma-otwarta-krakow-pradnik-bialy/usi_rp_16036.json,2026-05-25T02:06:09.938629,2026-06-02T23:13:01.659257,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/nowa-lipska-krakow-podgorze/usi_rp_12784.json,2026-05-25T02:06:09.942517,2026-06-02T23:13:01.667160,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/osiedle-7-zyczen-krakow-pradnik-bialy/usi_rp_8433.json,2026-05-25T02:06:09.945238,2026-06-02T23:13:01.676064,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekopark/podedworze-13/usi_oto_4t2Ia.json,2026-05-25T02:06:09.948568,2026-05-25T02:06:09.948570,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/podedworze-13-krakow-podgorze-duchackie/usi_rp_16435.json,2026-05-25T02:06:09.952557,2026-06-02T23:13:01.685112,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/slow-city-bud-d-krakow-pradnik-bialy/usi_rp_19478.json,2026-05-25T02:06:09.957404,2026-06-02T23:13:01.692644,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/slow-city-krakow-pradnik-bialy/usi_rp_13081.json,2026-05-25T02:06:09.961488,2026-06-02T23:13:01.700358,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/the-view-krakow-debniki/usi_rp_19634.json,2026-05-25T02:06:09.965065,2026-06-02T23:13:01.707375,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/turniejowa-59-krakow-podgorze-duchackie/usi_rp_14033.json,2026-05-25T02:06:09.981309,2026-06-02T23:13:01.717013,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ekopark/u-przybyszewskiego/usi_oto_4mz5P.json,2026-05-25T02:06:09.984650,2026-05-25T02:06:09.984651,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/u-przybyszewskiego-etap-3-krakow-krowodrza/usi_rp_15490.json,2026-05-25T02:06:09.988385,2026-06-02T23:13:01.725051,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/u-przybyszewskiego-krakow-bronowice/usi_rp_9857.json,2026-05-25T02:06:09.992189,2026-06-02T23:13:01.734557,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ekopark/vido-krakow-pradnik-czerwony/usi_rp_16155.json,2026-05-25T02:06:09.995405,2026-06-02T23:13:01.742738,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/el-invest-development/ostoja-eblag/usi_oto_4szUv.json,2026-05-25T02:06:09.883582,2026-05-25T02:06:09.883585,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eldor-bud-sp-z-oo/aleja-bohaterow-mazowieckie-ostrowski-komorowo/usi_rp_20148.json,2026-05-25T02:06:09.802340,2026-06-02T23:13:01.350189,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eldor-bud-sp-z-oo/lesne-wzgorze-lomzynski-stare-kupiski/usi_rp_13414.json,2026-05-25T02:06:09.842324,2026-06-02T23:13:01.357598,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eldor-bud-sp-z-oo/nova-park-etap-ii-lomza/usi_rp_14205.json,2026-05-25T02:06:09.857231,2026-06-02T23:13:01.367941,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eldor-bud-sp-z-oo/nova-park-etap-iii-lomza/usi_rp_19457.json,2026-05-25T02:06:09.863186,2026-06-02T23:13:01.427585,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eldor-bud-sp-z-oo/nova-park-lomza/usi_rp_12690.json,2026-05-25T02:06:09.868851,2026-06-02T23:13:01.435329,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/eldor-bud-sp-z-oo/osiedle-zeromskiego-ostrolecki-tobolice/usi_rp_14206.json,2026-05-25T02:06:09.878956,2026-06-02T23:13:01.443732,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elektrotek/nowy-park-domy-tyniec-etap-iv-wroclawski-tyniec-maly/usi_rp_18271.json,2026-05-25T02:06:09.788053,2026-06-02T23:13:01.304752,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elektrotek/nowy-park-domy-tyniec-etap-v-wroclawski-tyniec-maly/usi_rp_18273.json,2026-05-25T02:06:09.792999,2026-06-02T23:13:01.332391,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elektrotek/nowy-park-domy-tyniec-wroclawski-tyniec-maly/usi_rp_18270.json,2026-05-25T02:06:09.797278,2026-06-02T23:13:01.340718,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elfeko-invest/baltycka-sea-park-krynica-morska/usi_rp_18030.json,2026-05-25T02:06:09.773557,2026-06-02T23:13:01.173581,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/elfeko-invest/k48/usi_oto_4xTtS.json,2026-05-25T02:06:09.778792,2026-05-25T02:06:09.778794,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/elfeko-invest/smolna-4/usi_oto_4pXqC.json,2026-05-25T02:06:09.783347,2026-05-25T02:06:09.783349,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/elia-investment-sp-z-o-o/balutyity-sierakowskiego-19-blisko-manufaktury/usi_oto_4r1nM.json,2026-05-25T02:06:09.768275,2026-05-25T02:06:09.768277,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elin-geslan-sp-z-oo/osiedle-warynskiego-33-skierniewice/usi_rp_15581.json,2026-05-25T02:06:09.763941,2026-06-02T23:13:01.166862,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/elizowka-park-adamiak-psiuk-sp-k/domy-i-mieszkania-w-okolicy-ikea-elizowka-park/usi_oto_4sWlE.json,2026-05-25T02:06:09.759287,2026-05-25T02:06:09.759288,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elkabel-pagi-sp-z-oo-sp-k/kwarcowe-wzgorze-bud-2-lublin/usi_rp_17437.json,2026-05-25T02:06:09.730790,2026-06-02T23:13:01.114709,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elkabel-pagi-sp-z-oo-sp-k/kwarcowe-wzgorze-lublin/usi_rp_16187.json,2026-05-25T02:06:09.734999,2026-06-02T23:13:01.124956,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/elkabel-pagi-sp-z-oo-sp-k/kwietny-ogrod-edwarda-wojtasa-lublin-czechow-polnocny-mieszkania-na-sprzedaz/usi_to_9125471.json,2026-05-25T02:06:09.739633,2026-05-25T02:06:09.739636,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elkabel-pagi-sp-z-oo-sp-k/kwietny-ogrod-lublin/usi_rp_16180.json,2026-05-25T02:06:09.744182,2026-06-02T23:13:01.135888,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/elkabel-pagi-sp-z-oo-sp-k/szerokie-residence-lublin-szerokie/usi_rp_19933.json,2026-05-25T02:06:09.749300,2026-06-02T23:13:01.144506,v0.7.0+
